Mode,2018,2025,2030,2040,2050
DA,2959245,3332970,3608752,4089750,4503085
HOV,1197462,1398558,1510616,1715337,1902140
GPNT,0,0,0,0,0
GPTL,0,0,0,0,0
HOVNT,0,0,0,0,0
HOVTL,0,0,0,0,0
Heavy,23101.58,25943.81,28378.12,32635.45,38481.44
Medium,123044.1,139242.5,151511.1,172559.8,193251.4
Light,343011,393060.2,427188,485152.2,538702.2
