Mode,2018,2025,2030,2040,2050
DA,9429733,10570637,11465875,13028597,14368824
HOV,3692591,4276695,4623893,5269720,5852527
GPNT,0,0,0,0,0
GPTL,0,0,0,0,0
HOVNT,0,0,0,0,0
HOVTL,0,0,0,0,0
Heavy,113823.9,129132.1,142558.6,165506.1,193686.9
Medium,403808.3,458793.5,496989.5,567676.7,635833.5
Light,1501223,1718501,1868057,2130484,2362609
